lp,bill_id,introduction_date,cap_topic,cap_subtopic
17,E034,2012-04-24,8,805
17,B071,2012-04-24,20,2012
17,B072,2012-04-24,20,2012
17,C112,2012-04-24,12,1206
17,C107,2012-04-25,12,1204
17,XD047,2012-05-04,1,107
17,B073,2012-05-04,20,2013
17,D072,2012-05-04,15,1501
17,D073,2012-05-04,15,1504
17,E035,2012-05-04,15,1520
17,F025,2012-05-04,4,403
17,K010,2012-05-04,17,1700
17,XD048,2012-05-04,12,1202
17,XD049,2012-05-04,12,1202
17,D057,2012-05-16,24,2400
17,B074,2012-05-18,20,2004
17,B075,2012-05-22,2,208
17,G044,2012-05-23,2,202
17,G043,2012-05-23,2,208
17,F026,2012-05-23,4,406
17,C113,2012-05-25,12,1210
17,D076,2012-05-25,1,107
17,B076,2012-05-25,20,2002
17,B077,2012-05-25,20,2000
17,C114,2012-05-25,15,1522
17,C115,2012-05-25,15,1500
17,C116,2012-05-25,12,1208
17,C117,2012-05-25,12,1204
17,C118,2012-05-25,14,1400
17,C119,2012-05-25,10,1007
17,D074,2012-05-25,1,107
17,D075,2012-05-25,20,2004
17,E036,2012-05-25,15,1599
17,F027,2012-05-25,7,709
17,J027,2012-05-25,14,1400
17,M024,2012-05-25,3,300
17,N032,2012-05-25,7,705
17,B078,2012-05-30,2,230
17,I016,2012-06-12,13,1308
17,C120,2012-06-26,15,1522
17,C148,2012-06-26,2,200
17,G041,2012-06-27,13,1303
17,G042,2012-06-27,13,1304
17,D071,2012-07-18,16,1611
17,K011,2012-07-20,20,2001
17,D077,2012-07-20,20,2006
17,I014,2012-08-02,13,1305
17,B080,2012-08-10,2,202
17,C121,2012-08-10,12,1204
17,C122,2012-08-10,12,1208
17,C123,2012-08-10,20,2002
17,C124,2012-08-10,15,1507
17,C125,2012-08-10,12,1208
17,C126,2012-08-10,10,1003
17,C127,2012-08-10,2,200
17,D078,2012-08-10,1,105
17,D079,2012-08-10,1,105
17,D080,2012-08-10,1,108
17,D081,2012-08-10,12,1202
17,E038,2012-08-10,1,105
17,E039,2012-08-10,15,1507
17,E040,2012-08-10,10,1007
17,G045,2012-08-10,13,1303
17,G046,2012-08-10,5,500
17,G047,2012-08-10,20,2001
17,G048,2012-08-10,5,505
17,I018,2012-08-10,20,2002
17,J028,2012-08-10,10,1000
17,J029,2012-08-10,14,1401
17,M025,2012-08-10,3,334
17,N033,2012-08-10,7,700
17,XA008,2012-08-10,19,1926
17,XA009,2012-08-10,19,1919
17,XD050,2012-08-10,1,107
17,XD051,2012-08-10,1,107
17,XD052,2012-08-10,1,107
17,XE004,2012-08-10,18,1802
17,XI002,2012-08-10,19,1925
17,XJ007,2012-08-10,10,1003
17,D082,2012-08-21,1,107
17,B079,2012-08-22,2,230
17,C133,2012-08-31,12,1210
17,B082,2012-08-31,2,208
17,C129,2012-08-31,12,1204
17,C130,2012-08-31,12,1204
17,C131,2012-08-31,3,302
17,C132,2012-08-31,15,1522
17,D083,2012-08-31,15,1501
17,E041,2012-08-31,18,1800
17,E042,2012-08-31,8,800
17,G049,2012-08-31,5,503
17,M026,2012-08-31,3,331
17,XA010,2012-08-31,19,1910
17,XA011,2012-08-31,19,1926
17,XA012,2012-08-31,19,1910
17,XE005,2012-08-31,15,1500
17,XJ008,2012-08-31,7,710
17,B083,2012-09-11,2,200
17,G050,2012-09-11,5,505
17,J030,2012-09-21,10,1005
17,B085,2012-09-21,20,2002
17,C134,2012-09-21,15,1521
17,F028,2012-09-21,4,401
17,F029,2012-09-21,4,405
17,N034,2012-09-21,15,1525
17,B084,2012-09-25,2,202
17,D084,2012-09-25,1,107
17,G051,2012-09-25,5,503
17,D085,2012-09-25,15,1500
17,G052,2012-09-25,5,505
17,J031,2012-09-25,10,1007
17,J032,2012-09-25,7,705
17,I019,2012-09-26,2,230
17,D086,2012-09-27,1,105
17,C135,2012-10-11,2,207
17,D087,2012-10-12,1,105
17,D088,2012-10-12,15,1502
17,D089,2012-10-12,15,1502
17,M027,2012-10-12,3,325
17,D090,2012-10-16,13,1303
17,C153,2012-10-17,15,1522
17,G053,2012-10-17,5,500
17,E043,2012-10-23,12,1210
17,I020,2012-10-23,2,202
17,N036,2012-10-23,8,801
17,D091,2012-10-23,1,105
17,I028,2012-10-31,2,202
17,B086,2012-11-02,2,208
17,C138,2012-11-02,12,1208
17,C139,2012-11-02,15,1522
17,D095,2012-11-02,13,1305
17,E044,2012-11-02,10,1007
17,F030,2012-11-02,4,405
17,F031,2012-11-02,4,400
17,O005,2012-11-02,6,609
17,XD053,2012-11-02,12,1202
17,I021,2012-11-06,13,1308
17,D093,2012-11-06,13,1305
17,C137,2012-11-06,15,1522
17,D092,2012-11-06,1,107
17,E037,2012-11-07,8,800
17,B087,2012-11-07,20,2012
17,E045,2012-11-07,15,1500
17,C141,2012-11-08,12,1208
17,C142,2012-11-19,3,300
17,B088,2012-11-20,20,2004
17,B089,2012-11-20,16,1600
17,C143,2012-11-20,15,1520
17,C145,2012-11-27,2,200
17,C128,2012-11-28,20,2002
17,C146,2012-11-28,12,1204
17,C147,2012-11-28,12,1204
17,E046,2012-11-28,15,1520
17,C140,2012-11-29,12,1210
17,B093,2012-12-11,20,2012
17,B091,2012-12-11,20,2012
17,B092,2012-12-11,2,206
17,F032,2012-12-11,4,403
17,N035,2012-12-11,7,704
17,B094,2012-12-12,20,2012
17,D096,2012-12-21,20,2001
17,F033,2012-12-21,4,403
17,H006,2012-12-21,16,1608
17,N037,2012-12-21,7,704
17,B095,2012-12-21,20,2004
17,C149,2012-12-21,12,1204
17,C150,2012-12-21,14,1400
17,C151,2012-12-21,20,2002
17,C152,2012-12-21,15,1525
17,D097,2012-12-21,15,1500
17,D098,2012-12-21,15,1501
17,D099,2012-12-21,15,1500
17,E047,2012-12-21,8,802
17,F034,2012-12-21,4,499
17,F035,2012-12-21,3,341
17,G055,2012-12-21,20,2002
17,J033,2012-12-21,10,1007
17,J034,2012-12-21,10,1000
17,J035,2012-12-21,10,1002
17,O006,2012-12-21,6,609
17,XA013,2012-12-21,19,1914
17,XE006,2012-12-21,18,1802
17,XF002,2012-12-21,19,1902
17,XJ009,2012-12-21,18,1802
17,XJ010,2012-12-21,10,1007
17,C136,2013-01-09,15,1525
17,G054,2013-01-09,6,603
17,D100,2013-01-15,1,105
17,H007,2013-01-15,16,1608
17,I015,2013-01-15,13,1308
17,B096,2013-01-16,2,205
17,I017,2013-01-17,3,325
17,A001,2013-01-18,5,500
17,D101,2013-01-18,20,2001
17,D102,2013-01-18,1,199
17,E048,2013-01-18,15,1599
17,J036,2013-01-18,10,1000
17,N038,2013-01-22,8,806
17,I022,2013-01-29,3,325
17,D094,2013-01-30,1,107
17,B097,2013-01-30,2,230
17,B098,2013-01-31,20,2004
17,J037,2013-02-07,7,705
17,D103,2013-02-08,15,1500
17,B099,2013-02-08,2,230
17,D104,2013-02-08,15,1500
17,D105,2013-02-08,15,1500
17,H008,2013-02-08,20,2001
17,H009,2013-02-08,2,202
17,I023,2013-02-08,13,1308
17,J038,2013-02-08,10,1002
17,J039,2013-02-08,8,807
17,J040,2013-02-08,10,1000
17,J041,2013-02-08,10,1005
17,J042,2013-02-08,10,1007
17,J043,2013-02-08,10,1002
17,J044,2013-02-08,12,1223
17,J045,2013-02-08,10,1003
17,J046,2013-02-08,20,2000
17,N039,2013-02-08,7,704
17,N040,2013-02-08,7,704
17,N041,2013-02-08,7,705
17,XD054,2013-02-08,12,1202
17,XD055,2013-02-08,12,1202
17,XD056,2013-02-08,20,2008
17,XG005,2013-02-08,5,505
17,XL007,2013-02-08,19,1906
17,XO001,2013-02-08,6,609
17,J047,2013-02-12,7,705
17,G056,2013-02-19,5,505
17,C155,2013-02-19,12,1208
17,D106,2013-02-19,1,107
17,J048,2013-02-21,7,705
17,B101,2013-02-26,2,208
17,B100,2013-02-26,20,2004
17,K012,2013-02-27,5,505
17,C156,2013-03-04,15,1522
17,D109,2013-03-12,1,107
17,C159,2013-03-12,2,202
17,C160,2013-03-12,2,202
17,E049,2013-03-12,15,1520
17,E050,2013-03-12,15,1520
17,E051,2013-03-12,15,1520
17,I024,2013-03-12,13,1304
17,B103,2013-03-13,20,2011
17,I026,2013-03-19,2,207
17,D110,2013-03-19,15,1501
17,A002,2013-03-19,20,2011
17,B090,2013-03-20,12,1209
17,G057,2013-03-20,5,505
17,D107,2013-03-20,2,202
17,C162,2013-03-20,12,1207
17,J049,2013-03-20,20,2001
17,F036,2013-03-20,4,403
17,M029,2013-03-22,3,322
17,M030,2013-03-22,3,331
17,XC007,2013-03-22,12,1200
17,A003,2013-03-22,19,1929
17,B104,2013-03-22,2,230
17,C163,2013-03-22,13,1304
17,C164,2013-03-22,15,1525
17,C165,2013-03-22,15,1522
17,D111,2013-03-22,15,1501
17,I027,2013-03-22,3,332
17,XG006,2013-03-22,5,505
17,XH004,2013-03-22,16,1610
17,XJ011,2013-03-22,10,1002
17,XN004,2013-03-22,19,1926
17,C154,2013-04-10,12,1204
17,D108,2013-04-10,1,107
18,B004,2013-04-10,15,1526
17,M031,2013-04-11,3,321
17,M032,2013-04-11,3,302
17,K013,2013-04-11,5,505
17,C167,2013-04-11,15,1522
17,M034,2013-04-16,3,331
17,D112,2013-04-16,20,2009
17,F037,2013-04-16,4,407
17,E053,2013-04-16,8,803
17,M033,2013-04-16,3,323
17,M035,2013-04-16,3,322
17,M036,2013-04-16,3,321
17,I025,2013-04-17,13,1308
17,G058,2013-04-17,5,505
17,C170,2013-04-23,2,200
17,C144,2013-04-23,15,1521
17,C169,2013-04-23,20,2002
17,B105,2013-04-24,2,206
17,B106,2013-04-24,2,206
17,C172,2013-04-26,20,2002
17,C173,2013-04-26,15,1500
17,N042,2013-04-26,7,704
17,B081,2013-05-08,2,230
17,E052,2013-05-08,15,1520
17,C161,2013-05-08,2,202
17,D115,2013-05-08,20,2001
17,XD057,2013-05-10,20,2011
17,B107,2013-05-14,2,208
17,XD058,2013-05-14,15,1501
17,B109,2013-05-14,12,1210
17,C171,2013-05-14,2,208
17,N043,2013-05-14,7,704
17,C175,2013-05-16,2,210
17,XA014,2013-05-23,16,1605
17,D116,2013-05-27,8,807
17,G061,2013-05-29,13,1301
17,D114,2013-05-29,12,1202
17,A004,2013-05-29,20,2011
17,G059,2013-05-29,13,1303
17,C174,2013-05-31,14,1400
17,C177,2013-06-04,12,1202
17,XA015,2013-06-04,16,1605
17,B111,2013-06-04,20,2012
17,C178,2013-06-04,12,1210
17,XD059,2013-06-04,12,1202
17,N044,2013-06-05,7,705
17,D119,2013-06-11,2,202
17,D120,2013-06-11,2,202
17,B112,2013-06-11,20,2012
17,B113,2013-06-11,20,2012
17,D118,2013-06-11,2,202
17,C106,2013-06-12,12,1202
17,M028,2013-06-12,3,323
17,J050,2013-06-12,20,2001
17,C180,2013-06-21,12,1202
17,D123,2013-06-24,12,1223
17,D121,2013-06-24,12,1223
17,D122,2013-06-24,12,1223
17,G062,2013-06-25,13,1303
17,N045,2013-07-02,12,1223
17,J051,2013-07-02,20,2001
17,D117,2013-07-03,15,1501
17,C157,2013-07-10,14,1400
17,C158,2013-07-10,15,1504
17,C168,2013-07-10,12,1202
17,D113,2013-07-10,15,1504
17,G060,2013-07-18,5,500
18,XI001,2013-07-19,2,200
17,D125,2013-08-09,1,105
17,E056,2013-08-09,15,1500
17,D124,2013-08-09,1,105
18,E001,2013-08-09,1,105
17,C166,2013-08-14,12,1202
17,B110,2013-08-14,2,230
18,C003,2013-08-30,15,1507
18,XG001,2013-08-30,13,1300
17,D126,2013-09-03,20,2009
18,J001,2013-09-03,7,705
18,G004,2013-09-11,5,505
18,C002,2013-09-11,14,1400
17,B114,2013-10-02,2,230
18,C001,2013-10-23,2,202
18,G001,2013-10-23,5,505
18,G002,2013-10-23,5,505
18,G003,2013-10-23,13,1303
18,I001,2013-10-23,13,1308
18,D001,2013-10-24,15,1500
18,D002,2013-10-30,13,1308
18,B001,2013-11-05,2,230
18,G005,2013-11-14,5,503
18,F001,2013-11-19,13,1301
18,B002,2013-12-16,20,2011
18,B003,2013-12-16,2,230
18,G006,2013-12-16,5,503
18,M001,2013-12-17,3,335
18,M002,2013-12-17,3,335
18,F003,2014-01-14,4,402
18,B005,2014-01-29,20,2011
18,XB001,2014-01-30,8,801
18,C007,2014-01-31,12,1210
18,G007,2014-01-31,13,1303
18,D004,2014-02-06,16,1611
18,XD001,2014-02-07,12,1202
18,XC001,2014-02-11,12,1202
18,B006,2014-02-11,20,2004
18,C005,2014-02-11,12,1202
18,C006,2014-02-19,2,202
18,C009,2014-02-21,12,1202
18,M003,2014-02-21,3,302
18,F004,2014-02-28,4,402
18,F005,2014-02-28,4,403
18,G008,2014-02-28,5,500
18,XJ001,2014-02-28,10,1003
18,C013,2014-03-06,18,1806
18,D003,2014-03-06,20,2009
18,B008,2014-03-13,24,2400
18,C011,2014-03-13,2,202
18,D005,2014-03-13,1,105
18,B009,2014-03-17,20,2012
18,B010,2014-03-18,20,2011
18,C012,2014-03-18,2,202
18,XC002,2014-03-18,12,1208
18,D006,2014-03-19,1,105
18,B011,2014-03-27,12,1209
18,D007,2014-03-27,12,1202
18,M004,2014-04-01,3,325
18,I002,2014-04-03,13,1305
18,B012,2014-04-08,2,230
18,B013,2014-04-11,2,230
18,B014,2014-04-11,12,1211
18,C016,2014-04-11,15,1500
18,D008,2014-04-11,15,1500
18,D009,2014-04-11,2,202
18,E002,2014-04-11,8,806
18,G009,2014-04-11,5,500
18,G010,2014-04-11,16,1619
18,G011,2014-04-11,5,500
18,M005,2014-04-11,3,302
18,N001,2014-04-11,14,1400
18,N002,2014-04-11,2,208
18,XA001,2014-04-11,20,2011
18,XD002,2014-04-11,1,107
18,XJ002,2014-04-11,10,1003
18,XJ003,2014-04-11,10,1003
18,XJ004,2014-04-11,10,1003
18,G012,2014-04-22,5,502
18,B015,2014-05-02,2,230
18,D010,2014-05-02,1,107
18,D011,2014-05-02,15,1500
18,F006,2014-05-02,4,400
18,G013,2014-05-02,13,1300
18,XC003,2014-05-02,12,1201
18,E003,2014-05-08,8,806
18,C018,2014-05-13,12,1205
18,C019,2014-05-16,14,1405
18,E004,2014-05-20,8,806
18,C020,2014-05-21,12,1204
18,K001,2014-05-21,20,2004
18,B016,2014-05-30,20,2000
18,B017,2014-05-30,20,2004
18,B018,2014-05-30,20,2013
18,C021,2014-05-30,15,1599
18,D012,2014-05-30,1,105
18,J003,2014-05-30,10,1002
18,M006,2014-05-30,3,334
18,N003,2014-05-30,7,799
18,XC004,2014-05-30,12,1202
18,N004,2014-06-03,7,705
18,D013,2014-06-05,15,1505
18,I004,2014-06-25,2,202
18,D014,2014-07-01,16,1614
18,B020,2014-07-11,2,206
18,K002,2014-07-18,20,2001
18,XD003,2014-07-18,1,100
18,XD004,2014-07-18,15,1501
18,D015,2014-08-08,1,105
18,D016,2014-08-08,7,700
18,D017,2014-08-08,15,1501
18,D018,2014-08-08,1,100
18,E005,2014-08-08,1,105
18,F007,2014-08-08,4,499
18,F008,2014-08-08,4,402
18,I005,2014-08-08,5,508
18,J004,2014-08-08,10,1002
18,J005,2014-08-08,10,1002
18,N006,2014-08-08,7,705
18,XB002,2014-08-08,2,230
18,XC005,2014-08-08,12,1210
18,XC006,2014-08-08,12,1208
18,XD005,2014-08-08,1,107
18,XD006,2014-08-08,1,107
18,XD007,2014-08-08,1,107
18,XG002,2014-08-08,1,100
18,K003,2014-08-28,6,600
18,XL001,2014-08-28,19,1901
18,XL002,2014-08-28,19,1901
18,B021,2014-08-29,5,529
18,B022,2014-08-29,2,208
18,C023,2014-08-29,12,1200
18,C024,2014-08-29,12,1210
18,C025,2014-08-29,12,1204
18,D019,2014-08-29,20,2001
18,G015,2014-08-29,2,230
18,XC007,2014-08-29,19,1926
18,B023,2014-09-09,2,230
18,N007,2014-09-12,2,230
18,C026,2014-09-18,12,1207
18,C027,2014-09-23,12,1207
18,C028,2014-09-23,15,1522
18,B024,2014-09-26,20,2004
18,C029,2014-09-26,15,1525
18,D020,2014-09-26,12,1202
18,D021,2014-09-26,15,1505
18,D022,2014-09-26,1,107
18,J006,2014-09-26,5,505
18,J007,2014-09-26,7,705
18,XC008,2014-09-26,12,1207
18,XD008,2014-09-26,20,2001
18,XJ005,2014-09-26,10,1003
18,XN001,2014-09-26,19,1902
18,C030,2014-10-06,25,2503
18,C031,2014-10-06,14,1400
18,G016,2014-10-07,2,230
18,C032,2014-10-07,20,2005
18,D023,2014-10-15,20,2008
18,I007,2014-10-16,5,503
18,C033,2014-10-17,12,1204
18,D024,2014-10-17,20,2003
18,B025,2014-10-30,2,230
18,C035,2014-11-04,2,202
18,C036,2014-11-04,12,1204
18,G017,2014-11-04,5,505
18,G018,2014-11-04,5,503
18,E006,2014-11-05,17,1706
18,E007,2014-11-07,8,807
18,G019,2014-11-07,20,2002
18,H001,2014-11-07,16,1608
18,J008,2014-11-07,10,1002
18,XA002,2014-11-07,19,1910
18,XA003,2014-11-07,19,1910
18,XA004,2014-11-07,19,1910
18,B026,2014-11-11,2,230
18,C037,2014-11-11,25,2503
18,B027,2014-11-12,2,206
18,C038,2014-11-13,5,503
18,J009,2014-11-13,10,1001
18,E008,2014-11-18,8,806
18,I008,2014-11-20,12,1202
18,B028,2014-11-24,2,230
18,C039,2014-11-25,15,1522
18,C040,2014-11-25,2,205
18,E009,2014-11-26,8,806
18,M007,2014-11-27,3,302
18,XD009,2014-12-05,1,105
18,XB003,2014-12-11,12,1201
18,B029,2014-12-29,2,230
18,B030,2014-12-29,17,1709
18,C041,2014-12-29,12,1210
18,D025,2014-12-29,15,1501
18,D026,2014-12-29,15,1500
18,D027,2014-12-29,10,1002
18,G020,2014-12-29,5,504
18,I009,2014-12-29,2,202
18,J010,2014-12-29,10,1001
18,J011,2014-12-29,10,1005
18,J012,2014-12-29,10,1002
18,J013,2014-12-29,10,1002
18,M008,2014-12-29,3,331
18,M009,2014-12-29,3,322
18,XE001,2014-12-29,19,1910
18,XG003,2014-12-29,16,1619
18,XG004,2014-12-29,13,1300
18,XJ006,2014-12-29,10,1005
18,B031,2015-01-23,12,1227
18,C043,2015-01-23,15,1502
18,C044,2015-01-23,15,1500
18,C045,2015-01-23,12,1210
18,C046,2015-01-23,12,1202
18,C047,2015-01-23,15,1525
18,F009,2015-01-23,2,208
18,B032,2015-01-27,12,1227
18,M010,2015-01-27,3,335
18,C049,2015-02-04,12,1204
18,C050,2015-02-05,12,1227
18,C051,2015-02-13,12,1202
18,F010,2015-02-13,7,709
18,B033,2015-02-13,20,2012
18,B034,2015-02-13,16,1619
18,C052,2015-02-13,2,208
18,C053,2015-02-13,12,1204
18,E010,2015-02-13,2,208
18,F011,2015-02-13,4,403
18,H002,2015-02-13,16,1608
18,C055,2015-02-24,19,1925
18,C054,2015-02-24,12,1227
18,G021,2015-02-25,13,1303
18,M011,2015-03-04,3,343
18,C056,2015-03-24,19,1925
18,D028,2015-03-24,7,705
18,C059,2015-03-26,12,1204
18,B037,2015-03-27,12,1201
18,B038,2015-03-27,15,1526
18,C057,2015-03-27,19,1925
18,C058,2015-03-27,12,1210
18,D029,2015-03-27,20,2001
18,D030,2015-03-27,1,107
18,D031,2015-03-27,13,1308
18,E011,2015-03-27,8,800
18,E012,2015-03-27,15,1521
18,F012,2015-03-27,4,400
18,F013,2015-03-27,4,403
18,J014,2015-03-27,14,1406
18,N008,2015-03-27,7,704
18,XJ007,2015-03-27,10,1003
18,XN002,2015-03-27,19,1902
18,E013,2015-04-01,21,2103
18,N009,2015-04-01,7,700
18,B039,2015-04-15,2,230
18,E014,2015-04-16,8,806
18,D032,2015-04-17,1,105
18,E015,2015-04-21,8,806
18,D033,2015-05-01,15,1501
18,D034,2015-05-01,15,1502
18,J015,2015-05-01,10,1007
18,J016,2015-05-01,19,1902
18,K004,2015-05-01,5,500
18,M012,2015-05-01,3,334
18,N010,2015-05-01,19,1902
18,XD010,2015-05-01,1,107
18,XD011,2015-05-01,1,107
18,XJ008,2015-05-01,10,1007
18,XJ009,2015-05-01,10,1003
18,XN003,2015-05-01,19,1902
18,C062,2015-05-05,19,1925
18,D035,2015-05-06,16,1614
18,B040,2015-05-08,2,208
18,F014,2015-05-12,4,406
18,C063,2015-05-28,2,208
18,C064,2015-05-29,15,1525
18,C065,2015-05-29,2,202
18,D036,2015-05-29,20,2000
18,M013,2015-05-29,3,300
18,N011,2015-05-29,7,704
18,N012,2015-05-29,7,700
18,XA005,2015-05-29,19,1920
18,XD012,2015-05-29,12,1202
18,XD013,2015-05-29,1,107
18,XD014,2015-05-29,1,107
18,XD015,2015-05-29,1,107
18,XJ010,2015-05-29,10,1003
18,C066,2015-06-05,2,202
18,C067,2015-06-09,2,208
18,C068,2015-06-09,15,1525
18,C069,2015-06-10,2,202
18,C070,2015-06-11,12,1204
18,M014,2015-06-11,3,322
18,C071,2015-06-16,12,1204
18,E016,2015-06-23,15,1525
18,C072,2015-06-30,2,207
18,C073,2015-06-30,2,207
18,C074,2015-06-30,2,207
18,F015,2015-06-30,4,406
18,M015,2015-06-30,3,322
18,C076,2015-07-01,12,1210
18,C075,2015-07-01,2,207
18,B041,2015-07-02,16,1603
18,F016,2015-07-02,4,498
18,B042,2015-07-23,2,230
18,D037,2015-08-04,1,107
18,B044,2015-08-14,2,208
18,D039,2015-08-14,1,107
18,B043,2015-08-14,16,1603
18,B045,2015-08-14,16,1608
18,C078,2015-08-14,12,1208
18,C079,2015-08-14,15,1504
18,C080,2015-08-14,12,1202
18,D038,2015-08-14,1,105
18,D040,2015-08-14,12,1202
18,E017,2015-08-14,15,1525
18,E018,2015-08-14,1,105
18,E019,2015-08-14,8,807
18,E020,2015-08-14,17,1706
18,E021,2015-08-14,15,1500
18,E022,2015-08-14,20,2007
18,F017,2015-08-14,4,401
18,F018,2015-08-14,4,403
18,G023,2015-08-14,13,1300
18,G024,2015-08-14,5,501
18,G025,2015-08-14,5,503
18,I010,2015-08-14,2,230
18,M016,2015-08-14,13,1300
18,N013,2015-08-14,12,1210
18,XD016,2015-08-14,12,1202
18,XD017,2015-08-14,1,107
18,XD018,2015-08-14,1,107
18,XE002,2015-08-14,19,1902
18,D041,2015-09-04,20,2001
18,K005,2015-09-04,6,699
18,K006,2015-09-04,20,2004
18,XD019,2015-09-04,1,107
18,XD020,2015-09-04,19,1901
18,J017,2015-09-24,10,1002
18,C081,2015-09-25,12,1204
18,D042,2015-09-25,15,1501
18,D043,2015-09-25,15,1502
18,E023,2015-09-25,12,1210
18,E024,2015-09-25,8,807
18,J018,2015-09-25,10,1003
18,B047,2015-09-29,2,230
18,C082,2015-09-29,12,1201
18,D044,2015-09-29,1,105
18,B049,2015-09-30,2,230
18,B050,2015-10-08,2,230
18,B046,2015-10-14,2,230
18,E025,2015-10-15,8,801
18,C085,2015-10-16,15,1507
18,J019,2015-10-16,10,1007
18,K007,2015-10-16,5,502
18,M017,2015-10-16,3,325
18,N014,2015-10-16,21,2104
18,XJ011,2015-10-16,10,1005
18,C086,2015-11-06,12,1210
18,C087,2015-11-06,15,1522
18,D045,2015-11-06,15,1504
18,E026,2015-11-06,8,800
18,E027,2015-11-06,15,1599
18,E028,2015-11-06,8,800
18,I011,2015-11-06,3,341
18,O001,2015-11-06,6,609
18,B051,2015-11-10,20,2011
18,C088,2015-12-01,2,200
18,B052,2015-12-01,20,2012
18,E030,2015-12-02,8,807
18,B053,2015-12-10,2,230
18,B054,2015-12-15,2,230
18,C089,2015-12-18,12,1210
18,F020,2015-12-18,4,407
18,B055,2015-12-18,20,2013
18,C090,2015-12-18,15,1522
18,C091,2015-12-18,15,1500
18,D046,2015-12-18,20,2009
18,F021,2015-12-18,3,341
18,XB004,2015-12-18,12,1201
18,XJ012,2015-12-18,19,1902
18,C092,2016-01-14,2,209
18,M018,2016-01-15,3,325
18,C093,2016-01-15,10,1007
18,D047,2016-01-15,15,1500
18,G026,2016-01-15,2,205
18,J021,2016-01-15,15,1520
18,XC009,2016-01-15,10,1007
18,XG005,2016-01-15,13,1303
18,A001,2016-01-26,20,2011
18,C094,2016-01-26,12,1204
18,B057,2016-02-05,2,230
18,D048,2016-02-05,14,1406
18,E031,2016-02-05,8,800
18,J022,2016-02-05,5,502
18,J023,2016-02-05,17,1706
18,B058,2016-02-05,20,2000
18,C095,2016-02-05,20,2002
18,E032,2016-02-05,1,110
18,G027,2016-02-05,5,502
18,G028,2016-02-05,13,1302
18,B059,2016-02-16,2,230
18,B060,2016-02-16,2,230
18,E033,2016-02-17,8,803
18,B061,2016-02-19,12,1209
18,C096,2016-02-24,12,1204
18,C097,2016-02-25,12,1210
18,C098,2016-03-03,12,1204
18,C099,2016-03-11,15,1525
18,G029,2016-03-11,13,1300
18,J024,2016-03-11,10,1002
18,M019,2016-03-11,3,321
18,O002,2016-03-11,6,609
18,XL003,2016-03-11,18,1802
18,B062,2016-03-11,13,1399
18,D049,2016-03-11,15,1500
18,F023,2016-03-11,7,704
18,H003,2016-03-11,16,1608
18,N015,2016-03-11,7,799
18,XC010,2016-03-11,12,1210
18,XD021,2016-03-11,1,107
18,XJ013,2016-03-11,10,1003
18,D050,2016-03-15,15,1521
18,B063,2016-03-15,20,2012
18,B064,2016-04-01,20,2004
18,B065,2016-04-01,24,2400
18,C100,2016-04-01,19,1900
18,C101,2016-04-01,12,1210
18,C102,2016-04-01,15,1522
18,E034,2016-04-01,12,1209
18,F024,2016-04-01,4,402
18,I012,2016-04-01,15,1521
18,M020,2016-04-01,3,321
18,O003,2016-04-01,6,609
18,XD022,2016-04-01,1,107
18,C103,2016-04-14,12,1210
18,C104,2016-04-15,12,1204
18,F025,2016-04-26,4,400
18,B066,2016-04-27,2,208
18,C105,2016-04-28,12,1210
18,C106,2016-04-28,16,1600
18,C107,2016-04-28,12,1210
18,C108,2016-05-04,12,1210
18,C109,2016-05-06,15,1526
18,C110,2016-05-06,12,1204
18,E035,2016-05-06,17,1799
18,F026,2016-05-06,14,1405
18,F027,2016-05-06,3,341
18,I014,2016-05-06,5,508
18,M021,2016-05-06,12,1203
18,M022,2016-05-06,3,399
18,M023,2016-05-06,3,321
18,N016,2016-05-06,7,704
18,N017,2016-05-06,7,703
18,O004,2016-05-06,6,607
18,XD023,2016-05-06,20,2009
18,XD024,2016-05-06,1,107
18,XJ014,2016-05-06,10,1002
18,B067,2016-05-26,2,230
18,B068,2016-05-27,20,2013
18,C111,2016-05-27,15,1522
18,D051,2016-05-27,24,2400
18,D052,2016-05-27,7,705
18,D053,2016-05-27,13,1308
18,F028,2016-05-27,4,408
18,J025,2016-05-27,10,1002
18,XC011,2016-05-27,15,1522
18,XC012,2016-05-27,12,1202
18,XC013,2016-05-27,12,1202
18,B069,2016-05-31,2,230
18,D054,2016-05-31,13,1308
18,B070,2016-06-02,19,1927
18,G030,2016-06-02,5,505
18,B071,2016-06-07,19,1927
18,E036,2016-06-07,7,710
18,N018,2016-06-07,7,704
18,E037,2016-06-09,8,806
18,C113,2016-06-17,12,1210
18,C114,2016-06-21,14,1406
18,C115,2016-06-21,14,1406
18,E038,2016-06-21,8,806
18,O005,2016-06-21,6,609
18,C116,2016-06-21,14,1400
18,B072,2016-06-30,12,1209
18,C117,2016-07-01,10,1002
18,B073,2016-07-05,20,2011
18,B074,2016-07-05,16,1603
18,D055,2016-07-05,10,1002
18,G031,2016-07-05,16,1619
18,D056,2016-07-07,20,2009
18,C118,2016-08-04,12,1204
18,B075,2016-08-12,20,2004
18,B076,2016-08-12,20,2000
18,B077,2016-08-12,20,2007
18,B078,2016-08-12,12,1202
18,B079,2016-08-12,20,2004
18,B080,2016-08-12,10,1003
18,B081,2016-08-12,16,1603
18,C119,2016-08-12,12,1210
18,C120,2016-08-12,12,1204
18,C121,2016-08-12,12,1210
